run_id,dataset,model_name,model_seed,datastream_seed,replication,timestamp,dynamic,explainer,time,model_performance,explanation_stream_length,final_pfi,run_file,version,concept_drift,alpha,reservoir_length,concept_drif_time,concept_drift_width
agrawal_ARF_fe3_1_1_5_1659989451.8374221_dynamic,agrawal,ARF,1,1,5,1659989451.837422,True,EMA_uniform,240.60141372680664,0.0,20000,0.451107994549713_0.0051761785658473655_0.0014588716388554996_0.0027403909669966226_0.4627718645519371_0.0009237822954411241_0.0012181325789115051_0.0017445531605445096_0.0035838315861638718,agrawal_ARF_fe3_1_1_5_1659989451.8374221_EMA_uniform_dynamic.csv,2,fe3,0.001,1000,0.5,0.01
agrawal_ARF_fe3_1_1_5_1659989451.8374221_dynamic,agrawal,ARF,1,1,5,1659989451.837422,True,EMA_geometric,236.74370670318604,0.0,20000,0.44763764852397936_0.003640416237222138_0.0015368987739001639_0.0013927302412117203_0.4684975398574718_0.0009417739241101886_0.0014505317579536776_0.0006119964295438963_0.0011976303590444171,agrawal_ARF_fe3_1_1_5_1659989451.8374221_EMA_geometric_dynamic.csv,2,fe3,0.001,1000,0.5,0.01
agrawal_ARF_fe3_1_1_5_1659989451.8374221_dynamic,agrawal,ARF,1,1,5,1659989451.837422,True,batch_interval,384.579550743103,0.0,20000,0.4282141070535268_0.0010005002501250627_0.0020010005002501254_0.0035017508754377194_0.455727863931966_0.0010005002501250627_0.0025012506253126567_0.001500750375187594_0.004002001000500251,agrawal_ARF_fe3_1_1_5_1659989451.8374221_batch_interval_dynamic.csv,2,fe3,0.0,0,0.5,0.01
agrawal_ARF_fn_1_5_8_1659905895.0861578_dynamic,agrawal,ARF,1,5,8,1659905895.0861578,True,EMA_uniform,369.2249422073364,0.0,20000,2.022441089309664e-06_0.0017294575629484526_0.4298501142405893_0.4848583262756216_0.00423535375877789_0.0050882085923469635_-9.047806797976536e-06_6.264020348205526e-05_0.00195731902151043,agrawal_ARF_fn_1_5_8_1659905895.0861578_EMA_uniform_dynamic.csv,2,fn,0.01,1000,0.5,0.01
agrawal_ARF_fn_1_5_8_1659905895.0861578_dynamic,agrawal,ARF,1,5,8,1659905895.0861578,True,EMA_geometric,365.9364829063416,0.0,20000,0.0008191587222793363_0.0037038658713446685_0.47539686761683425_0.48669461217346904_0.011724883573441893_0.00047685191932587387_0.009187282935512327_-4.527255052534174e-06_0.0020208012900159835,agrawal_ARF_fn_1_5_8_1659905895.0861578_EMA_geometric_dynamic.csv,2,fn,0.01,1000,0.5,0.01
agrawal_ARF_fn_1_5_8_1659905895.0861578_dynamic,agrawal,ARF,1,5,8,1659905895.0861578,True,batch_interval,503.2821545600891,0.0,20000,0.005002501250625313_0.003001500750375188_0.42421210605302656_0.455727863931966_0.0025012506253126567_0.001500750375187594_0.003001500750375188_0.0025012506253126567_0.005002501250625313,agrawal_ARF_fn_1_5_8_1659905895.0861578_batch_interval_dynamic.csv,2,fn,0.0,0,0.5,0.01
elec2_ARF_fe_1_5_10_1659829512.1181028_dynamic,elec2,ARF,1,5,10,1659829512.1181028,True,EMA_uniform,413.1357469558716,0.0,40000,0.07255542945693344_0.06761342982420647_0.06882603014624467_0.09908516233959122_0.3067469384657917_0.055572055561390436_0.036817009486626875_0.030920449758984732,elec2_ARF_fe_1_5_10_1659829512.1181028_EMA_uniform_dynamic.csv,2,fe,0.001,1000,0.5,0.01
elec2_ARF_fe_1_5_10_1659829512.1181028_dynamic,elec2,ARF,1,5,10,1659829512.1181028,True,EMA_geometric,404.0051579475403,0.0,40000,0.07368958854791788_0.06424789753977454_0.06480375528913877_0.05235045455689147_0.1794549691052619_0.05938018621846882_0.03996680633562667_0.0406412281473372,elec2_ARF_fe_1_5_10_1659829512.1181028_EMA_geometric_dynamic.csv,2,fe,0.001,1000,0.5,0.01
elec2_ARF_fe_1_5_10_1659829512.1181028_dynamic,elec2,ARF,1,5,10,1659829512.1181028,True,batch_interval,625.5925526618958,0.0,40000,0.07903951975987995_0.06553276638319161_0.0705352676338169_0.04652326163081541_0.1965982991495748_0.061030515257628815_0.042521260630315166_0.032516258129064536,elec2_ARF_fe_1_5_10_1659829512.1181028_batch_interval_dynamic.csv,2,fe,0.0,0,0.5,0.01
agrawal_ARF_fe2_1_1_1_1659985498.9710422_dynamic,agrawal,ARF,1,1,1,1659985498.9710422,True,EMA_uniform,240.24533104896545,0.0,20000,0.4563598351039217_0.0017063275065893589_0.0020653833926115787_0.0019815317338873293_0.47681320041881986_0.0017882496259594442_0.0008112693702961388_0.0019654588162929133_0.0027297415054340756,agrawal_ARF_fe2_1_1_1_1659985498.9710422_EMA_uniform_dynamic.csv,2,fe2,0.001,1000,0.5,0.01
agrawal_ARF_fe2_1_1_1_1659985498.9710422_dynamic,agrawal,ARF,1,1,1,1659985498.9710422,True,EMA_geometric,236.96153473854065,0.0,20000,0.43078171014675487_0.0019870678558641408_0.0020166955984353852_0.002309628556219496_0.4806073912949277_0.002909072556485771_0.0009139975543476433_0.0005276626856668605_0.001836307191615667,agrawal_ARF_fe2_1_1_1_1659985498.9710422_EMA_geometric_dynamic.csv,2,fe2,0.001,1000,0.5,0.01
agrawal_ARF_fe2_1_1_1_1659985498.9710422_dynamic,agrawal,ARF,1,1,1,1659985498.9710422,True,batch_interval,391.6885075569153,0.0,20000,0.43821910955477744_0.0005002501250625313_0.001500750375187594_0.0_0.4597298649324663_0.0025012506253126567_0.0025012506253126567_0.001500750375187594_0.0035017508754377194,agrawal_ARF_fe2_1_1_1_1659985498.9710422_batch_interval_dynamic.csv,2,fe2,0.0,0,0.5,0.01
